delta_x	delta_ca	gamma_category_id	gamma_encoding	gamma_scs	status
-0.822645	-37.585170	1896	1046737111	12,12,-12	ok
-0.820641	-37.585170	1896	1046737111	12,12,-12	ok
-0.818637	-37.585170	1896	1046737111	12,12,-12	ok
-0.816633	-37.585170	1896	1046737111	12,12,-12	ok
-0.814629	-37.585170	1896	1046737111	12,12,-12	ok
-0.812625	-37.585170	1896	1046737111	12,12,-12	ok
-0.810621	-37.585170	1896	1046737111	12,12,-12	ok
-0.808617	-37.585170	1896	1046737111	12,12,-12	ok
-0.806613	-37.585170	1896	1046737111	12,12,-12	ok
-0.804609	-37.585170	1896	1046737111	12,12,-12	ok
-0.802605	-37.585170	1896	1046737111	12,12,-12	ok
-0.800601	-37.585170	1896	1046737111	12,12,-12	ok
-0.798597	-37.585170	1896	1046737111	12,12,-12	ok
-0.796593	-37.585170	1896	1046737111	12,12,-12	ok
-0.794589	-37.585170	1896	1046737111	12,12,-12	ok
-0.792585	-37.585170	1896	1046737111	12,12,-12	ok
-0.790581	-37.585170	1896	1046737111	12,12,-12	ok
-0.788577	-37.585170	1896	1046737111	12,12,-12	ok
-0.786573	-37.585170	1896	1046737111	12,12,-12	ok
-0.784569	-37.585170	1896	1046737111	12,12,-12	ok
-0.782565	-37.585170	1896	1046737111	12,12,-12	ok
-0.780561	-37.585170	1896	1046737111	12,12,-12	ok
-0.778557	-37.585170	1887	1033010307	12,-12,-12	ok
-0.776553	-37.585170	1887	1033010307	12,-12,-12	ok
-0.774549	-37.585170	1887	1033010307	12,-12,-12	ok
-0.772545	-37.585170	1887	1033010307	12,-12,-12	ok
-0.770541	-37.585170	1887	1033010307	12,-12,-12	ok
-0.768537	-37.585170	1887	1033010307	12,-12,-12	ok
-0.766533	-37.585170	1887	1033010307	12,-12,-12	ok
-0.764529	-37.585170	1887	1033010307	12,-12,-12	ok
-0.762525	-37.585170	1887	1033010307	12,-12,-12	ok
-0.760521	-37.585170	1887	1033010307	12,-12,-12	ok
-0.758517	-37.585170	1887	1033010307	12,-12,-12	ok
-0.756513	-37.585170	1887	1033010307	12,-12,-12	ok
-0.754509	-37.585170	1887	1033010307	12,-12,-12	ok
-0.752505	-37.585170	1887	1033010307	12,-12,-12	ok
-0.750501	-37.585170	1887	1033010307	12,-12,-12	ok
-0.748497	-37.585170	1887	1033010307	12,-12,-12	ok
-0.746493	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.744489	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.742485	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.740481	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.738477	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.736473	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.734469	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.732465	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.730461	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.728457	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.726453	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.724449	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.722445	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.720441	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.718437	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.716433	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.714429	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.712425	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.710421	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.708417	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.706413	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.704409	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.702405	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.700401	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.698397	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.696393	-37.585170	3856	533508222173189616	12,-12,-12,-12	ok
-0.694389	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.692385	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.690381	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.688377	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.686373	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.684369	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.682365	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.680361	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.678357	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.676353	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.674349	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.672345	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.670341	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.668337	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.666333	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.664329	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.662325	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.660321	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.658317	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.656313	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.654309	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.652305	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.650301	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.648297	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.646293	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.644289	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.642285	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.640281	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.638277	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.636273	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.634269	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.632265	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.630261	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.628257	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.626253	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.624248	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.622244	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.620240	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.618236	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.616232	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.614228	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.612224	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.610220	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.608216	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.606212	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.604208	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.602204	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.600200	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.598196	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.596192	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.594188	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.592184	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.590180	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.588176	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.586172	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.584168	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.582164	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.580160	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.578156	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.576152	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.574148	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.572144	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.570140	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.568136	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.566132	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.564128	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.562124	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.560120	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.558116	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.556112	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.554108	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.552104	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.550100	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.548096	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.546092	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.544088	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.542084	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.540080	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.538076	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.536072	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.534068	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.532064	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.530060	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.528056	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.526052	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.524048	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.522044	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.520040	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.518036	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.516032	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.514028	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.512024	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.510020	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.508016	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.506012	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.504008	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.502004	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-0.500000	-37.585170	3855	533508221140224737	-12,-12,-12,-12	ok
-1.500000	-37.535070	40	4345	13,0,0,0,0	ok
-1.497996	-37.535070	40	4345	13,0,0,0,0	ok
-1.495992	-37.535070	40	4345	13,0,0,0,0	ok
-1.493988	-37.535070	40	4345	13,0,0,0,0	ok
-1.491984	-37.535070	40	4345	13,0,0,0,0	ok
-1.489980	-37.535070	40	4345	13,0,0,0,0	ok
-1.487976	-37.535070	40	4345	13,0,0,0,0	ok
-1.485972	-37.535070	40	4345	13,0,0,0,0	ok
-1.483968	-37.535070	40	4345	13,0,0,0,0	ok
-1.481964	-37.535070	40	4345	13,0,0,0,0	ok
-1.479960	-37.535070	40	4345	13,0,0,0,0	ok
-1.477956	-37.535070	40	4345	13,0,0,0,0	ok
-1.475952	-37.535070	40	4345	13,0,0,0,0	ok
-1.473948	-37.535070	40	4345	13,0,0,0,0	ok
-1.471944	-37.535070	40	4345	13,0,0,0,0	ok
-1.469940	-37.535070	40	4345	13,0,0,0,0	ok
-1.467936	-37.535070	40	4345	13,0,0,0,0	ok
-1.465932	-37.535070	40	4345	13,0,0,0,0	ok
-1.463928	-37.535070	40	4345	13,0,0,0,0	ok
-1.461924	-37.535070	40	4345	13,0,0,0,0	ok
-1.459920	-37.535070	40	4345	13,0,0,0,0	ok
-1.457916	-37.535070	40	4345	13,0,0,0,0	ok
-1.455912	-37.535070	40	4345	13,0,0,0,0	ok
-1.453908	-37.535070	40	4345	13,0,0,0,0	ok
-1.451904	-37.535070	40	4345	13,0,0,0,0	ok
-1.449900	-37.535070	40	4345	13,0,0,0,0	ok
-1.447896	-37.535070	40	4345	13,0,0,0,0	ok
-1.445892	-37.535070	40	4345	13,0,0,0,0	ok
-1.443888	-37.535070	40	4345	13,0,0,0,0	ok
-1.441884	-37.535070	40	4345	13,0,0,0,0	ok
-1.439880	-37.535070	40	4345	13,0,0,0,0	ok
-1.437876	-37.535070	40	4345	13,0,0,0,0	ok
-1.435872	-37.535070	40	4345	13,0,0,0,0	ok
-1.433868	-37.535070	40	4345	13,0,0,0,0	ok
-1.431864	-37.535070	40	4345	13,0,0,0,0	ok
-1.429860	-37.535070	40	4345	13,0,0,0,0	ok
-1.427856	-37.535070	40	4345	13,0,0,0,0	ok
-1.425852	-37.535070	40	4345	13,0,0,0,0	ok
-1.423848	-37.535070	40	4345	13,0,0,0,0	ok
-1.421844	-37.535070	40	4345	13,0,0,0,0	ok
-1.419840	-37.535070	40	4345	13,0,0,0,0	ok
-1.417836	-37.535070	40	4345	13,0,0,0,0	ok
-1.415832	-37.535070	40	4345	13,0,0,0,0	ok
-1.413828	-37.535070	40	4345	13,0,0,0,0	ok
-1.411824	-37.535070	40	4345	13,0,0,0,0	ok
-1.409820	-37.535070	40	4345	13,0,0,0,0	ok
-1.407816	-37.535070	40	4345	13,0,0,0,0	ok
-1.405812	-37.535070	40	4345	13,0,0,0,0	ok
-1.403808	-37.535070	40	4345	13,0,0,0,0	ok
-1.401804	-37.535070	40	4345	13,0,0,0,0	ok
-1.399800	-37.535070	40	4345	13,0,0,0,0	ok
-1.397796	-37.535070	40	4345	13,0,0,0,0	ok
-1.395792	-37.535070	40	4345	13,0,0,0,0	ok
-1.393788	-37.535070	40	4345	13,0,0,0,0	ok
-1.391784	-37.535070	40	4345	13,0,0,0,0	ok
-1.389780	-37.535070	40	4345	13,0,0,0,0	ok
-1.387776	-37.535070	40	4345	13,0,0,0,0	ok
-1.385772	-37.535070	40	4345	13,0,0,0,0	ok
-1.383768	-37.535070	40	4345	13,0,0,0,0	ok
-1.381764	-37.535070	40	4345	13,0,0,0,0	ok
-1.379760	-37.535070	40	4345	13,0,0,0,0	ok
-1.377756	-37.535070	40	4345	13,0,0,0,0	ok
-1.375752	-37.535070	40	4345	13,0,0,0,0	ok
-1.373747	-37.535070	40	4345	13,0,0,0,0	ok
-1.371743	-37.535070	40	4345	13,0,0,0,0	ok
-1.369739	-37.535070	40	4345	13,0,0,0,0	ok
-1.367735	-37.535070	40	4345	13,0,0,0,0	ok
-1.365731	-37.535070	40	4345	13,0,0,0,0	ok
-1.363727	-37.535070	40	4345	13,0,0,0,0	ok
-1.361723	-37.535070	40	4345	13,0,0,0,0	ok
-1.359719	-37.535070	40	4345	13,0,0,0,0	ok
-1.357715	-37.535070	40	4345	13,0,0,0,0	ok
-1.355711	-37.535070	40	4345	13,0,0,0,0	ok
-1.353707	-37.535070	40	4345	13,0,0,0,0	ok
-1.351703	-37.535070	40	4345	13,0,0,0,0	ok
-1.349699	-37.535070	40	4345	13,0,0,0,0	ok
-1.347695	-37.535070	40	4345	13,0,0,0,0	ok
-1.345691	-37.535070	40	4345	13,0,0,0,0	ok
-1.343687	-37.535070	40	4345	13,0,0,0,0	ok
-1.341683	-37.535070	328	106927	13,0,0,0,-1	ok
-1.339679	-37.535070	328	106927	13,0,0,0,-1	ok
-1.337675	-37.535070	328	106927	13,0,0,0,-1	ok
-1.335671	-37.535070	328	106927	13,0,0,0,-1	ok
-1.333667	-37.535070	328	106927	13,0,0,0,-1	ok
-1.331663	-37.535070	328	106927	13,0,0,0,-1	ok
-1.329659	-37.535070	328	106927	13,0,0,0,-1	ok
-1.327655	-37.535070	328	106927	13,0,0,0,-1	ok
-1.325651	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.323647	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.321643	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.319639	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.317635	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.315631	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.313627	-37.535070	1358	44939914	13,0,0,0,1	ok
-1.311623	-37.535070	2691	30798517552	13,0,0,0,-2	ok
-1.309619	-37.535070	2691	30798517552	13,0,0,0,-2	ok
-1.307615	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.305611	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.303607	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.301603	-37.535070	3744	274761575525216302	13,0,0,0,3	ok
-1.299599	-37.535070	3744	274761575525216302	13,0,0,0,3	ok
-1.297595	-37.535070	4520	721722691707500216302	13,0,0,0,4	ok
-1.295591	-37.535070	2	677	13,0,0,0	ok
-1.293587	-37.535070	2	677	13,0,0,0	ok
-1.291583	-37.535070	2	677	13,0,0,0	ok
-1.289579	-37.535070	2	677	13,0,0,0	ok
-1.287575	-37.535070	2	677	13,0,0,0	ok
-1.285571	-37.535070	12	1514	13,0,0,-1	ok
-1.283567	-37.535070	4529	1075922852814878829140	13,0,0,-1,4	ok
-1.281563	-37.535070	3520	5848785053899139	13,0,0,-1,-3	ok
-1.279559	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.277555	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.275551	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.273547	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.271543	-37.535070	2876	144288428195	13,0,0,-1,-2	ok
-1.269539	-37.535070	2876	144288428195	13,0,0,-1,-2	ok
-1.267535	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.265531	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.263527	-37.535070	3294	38435453101789	13,0,0,-1,2	ok
-1.261523	-37.535070	3520	5848785053899139	13,0,0,-1,-3	ok
-1.259519	-37.535070	3846	519515808688151480	13,0,0,-1,3	ok
-1.257515	-37.535070	4529	1075922852814878829140	13,0,0,-1,4	ok
-1.255511	-37.535070	12	1514	13,0,0,-1	ok
-1.253507	-37.535070	12	1514	13,0,0,-1	ok
-1.251503	-37.535070	2	677	13,0,0,0	ok
-1.249499	-37.535070	2	677	13,0,0,0	ok
-1.247495	-37.535070	2	677	13,0,0,0	ok
-1.245491	-37.535070	2	677	13,0,0,0	ok
-1.243487	-37.535070	2	677	13,0,0,0	ok
-1.241483	-37.535070	2	677	13,0,0,0	ok
-1.239479	-37.535070	2	677	13,0,0,0	ok
-1.237475	-37.535070	2	677	13,0,0,0	ok
-1.235471	-37.535070	2	677	13,0,0,0	ok
-1.233467	-37.535070	4580	7205028528551837643669427	13,0,0,0,-6	ok
-1.231463	-37.535070	4551	20695868541248958930220	13,0,0,0,-5	ok
-1.229459	-37.535070	4520	721722691707500216302	13,0,0,0,4	ok
-1.227455	-37.535070	3744	274761575525216302	13,0,0,0,3	ok
-1.225451	-37.535070	3744	274761575525216302	13,0,0,0,3	ok
-1.223447	-37.535070	3484	2537571898940920	13,0,0,0,-3	ok
-1.221443	-37.535070	3484	2537571898940920	13,0,0,0,-3	ok
-1.219439	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.217435	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.215431	-37.535070	3213	12487845456070	13,0,0,0,2	ok
-1.213427	-37.535070	3212	12487840458503	-13,0,0,0,2	ok
-1.211423	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.209419	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.207415	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.205411	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.203407	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.201403	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.199399	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.197395	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.195391	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.193387	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.191383	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.189379	-37.535070	2689	30798269366	-13,0,0,0,-2	ok
-1.187375	-37.535070	3212	12487840458503	-13,0,0,0,2	ok
-1.185371	-37.535070	3212	12487840458503	-13,0,0,0,2	ok
-1.183367	-37.535070	3743	274761574783918016	-13,0,0,0,3	ok
-1.181363	-37.535070	4550	20695868541045509336753	-13,0,0,0,-5	ok
-1.179359	-37.535070	4637	108567452675106963909699324885878	-13,0,0,0,-10	ok
-1.177355	-37.535070	1	641	-13,0,0,0	ok
-1.175351	-37.535070	1	641	-13,0,0,0	ok
-1.173347	-37.535070	4631	3952628127924132011026663964585	-13,0,0,-1,-9	ok
-1.171343	-37.535070	1681	365972960	-13,0,0,-1,1	ok
-1.169339	-37.535070	187	39035	-13,0,0,-1,0	ok
-1.167335	-37.535070	1269	27435503	-13,0,0,-1,0,0	ok
-1.165331	-37.535070	187	39035	-13,0,0,-1,0	ok
-1.163327	-37.535070	625	613253	-13,0,0,1,0	ok
-1.161323	-37.535070	2238	2594628641	-13,0,0,1,1	ok
-1.159319	-37.535070	97	13178	-13,0,0,1	ok
-1.157315	-37.535070	1073	9264335	-13,0,0,-2,0	ok
-1.155311	-37.535070	975	5076866	-13,0,0,2	ok
-1.153307	-37.535070	2757	46633816478	-13,0,0,-4,0	ok
-1.151303	-37.535070	3532	6719091540848228	-13,0,0,-9,0	ok
-1.149299	-37.535070	3909	562485689367187835	-13,0,0,-12,0	ok
-1.147295	-37.535070	3865	547829342632538516	-13,0,0,12	ok
-1.145291	-37.535070	4094	1034010671138070266	-13,0,0,-13	ok
-1.143287	-37.535070	2752	46395606011	-13,0,-1,4	ok
-1.141283	-37.535070	742	1226936	-13,0,-1,1,0	ok
-1.139279	-37.535070	4678	150084718575830257951095175346126456	-13,0,-1,0,12	ok
-1.137275	-37.535070	1813	731626853	-13,0,-1,0,-1,0	ok
-1.135271	-37.535070	85	10706	-13,0,-1,0,0	ok
-1.133267	-37.535070	1478	106018616	-13,0,1,0,1	ok
-1.131263	-37.535070	2445	5821906346	-13,0,1,-1,-1,0	ok
-1.129259	-37.535070	1620	241373381	-13,0,1,2,0	ok
-1.127255	-37.535070	3934	577384349330255456	-13,0,1,12	ok
-1.125251	-37.535070	580	472853	-13,0,-2,-1,0	ok
-1.123246	-37.535070	722	1062128	-13,0,-2,0,-1	ok
-1.121242	-37.535070	3466	1326967235935751	-13,0,2,8	ok
-1.119238	-37.535070	929	3924176	-13,0,-3,0,-1	ok
-1.117234	-37.535070	1116	12382751	-13,0,-4,0,-1	ok
-1.115230	-37.535070	1449	83288846	-13,0,6,-1,0	ok
-1.113226	-37.535070	2741	42040575503	-13,0,10,-2,-1	ok
-1.111222	-37.535070	4305	1736923700571999041	-13,0,11,-13	ok
-1.109218	-37.535070	1908	1061798378	-13,0,-12,0	ok
-1.107214	-37.535070	2343	3621387935	-13,0,12,1	ok
-1.105210	-37.535070	3107	1736207111936	-13,0,12,4	ok
-1.103206	-37.535070	4072	1007205262134989753	-13,0,12,12	ok
-1.101202	-37.535070	4072	1007205262134989753	-13,0,12,12	ok
-1.099198	-37.535070	4081	1032083955705044441	-13,0,-13,12	ok
-1.097194	-37.535070	3412	280313104129806	-13,-1,12,-7	ok
-1.095190	-37.535070	2674	27447190635	-13,-1,-11,0,1	ok
-1.093186	-37.535070	831	2083836	-13,-1,-3,-1,0	ok
-1.091182	-37.535070	3936	577434167862563990	-13,-1,1,12	ok
-1.089178	-37.535070	1427	71526755	-13,-1,-1,0,1	ok
-1.087174	-37.535070	3942	577483990693418136	-13,-1,-1,-12,0	ok
-1.085170	-37.535070	4408	1993297731478562406	-13,-1,0,12,-1	ok
-1.083166	-37.535070	3102	1606880370531	-13,-1,0,3,1	ok
-1.081162	-37.535070	2610	15936212631	-13,-1,0,-2,1	ok
-1.079158	-37.535070	989	5331720	-13,-1,0,2	ok
-1.077154	-37.535070	3872	547925132690398760	-13,1,0,12	ok
-1.075150	-37.535070	2020	1439295353	-13,1,-1,-3,0	ok
-1.073146	-37.535070	2402	4540139670	-13,1,1,1,1	ok
-1.071142	-37.535070	2890	170390495705	-13,1,2,2,1	ok
-1.069138	-37.535070	3680	124821808799511770	-13,1,9,-11	ok
-1.067134	-37.535070	2351	3691939460	-13,1,12,1	ok
-1.065130	-37.535070	4074	1007356504088496155	-13,1,12,12	ok
-1.063126	-37.535070	3471	1645551714845705	-13,-2,12,-8	ok
-1.061122	-37.535070	3943	577533814598873876	-13,-2,1,12	ok
-1.059118	-37.535070	3875	547973032429851926	-13,-2,0,12	ok
-1.057114	-37.535070	3875	547973032429851926	-13,-2,0,12	ok
-1.055110	-37.535070	106	15375	-13,2,-2,0	ok
-1.053106	-37.535070	2803	62986055250	-13,2,12,-3	ok
-1.051102	-37.535070	2068	1603903178	-13,-3,-11,1	ok
-1.049098	-37.535070	3764	282928822459887425	-13,-3,0,-12	ok
-1.047094	-37.535070	2174	2136062816	-13,3,12,-1	ok
-1.045090	-37.535070	3881	548164662794354505	-13,-4,0,12	ok
-1.043086	-37.535070	1955	1192941410	-13,-5,-12,0	ok
-1.041082	-37.535070	2767	49063251101	-13,-6,-1,4	ok
-1.039078	-37.535070	3733	165895328240930978	-13,-8,-3,11	ok
-1.037074	-37.535070	1295	32068011	-13,-10,7	ok
-1.035070	-37.535070	533	340700	-13,-11,-2,-1	ok
-1.033066	-37.535070	1251	25521915	-13,11,-5,1	ok
-1.031062	-37.535070	1990	1386248160	-13,11,12	ok
-1.029058	-37.535070	636	640121	-13,-12,-3,0	ok
-1.027054	-37.535070	2773	52102986620	-13,-12,-1,4	ok
-1.025050	-37.535070	3889	548931686913164621	-13,-12,0,12	ok
-1.023046	-37.535070	3889	548931686913164621	-13,-12,0,12	ok
-1.021042	-37.535070	2381	4293632753	-13,12,-1,1,1	ok
-1.019038	-37.535070	1637	259771796	-13,12,1,-3	ok
-1.017034	-37.535070	1046	7677296	-13,12,-2,-2	ok
-1.015030	-37.535070	3999	625603956581710406	-13,12,-3,12	ok
-1.013026	-37.535070	814	1911965	-13,12,4	ok
-1.011022	-37.535070	1710	397775090	-13,12,-10,0	ok
-1.009018	-37.535070	1833	762939428	-13,12,11	ok
-1.007014	-37.535070	2127	1952093861	-13,12,-12,-1	ok
-1.005010	-37.535070	2127	1952093861	-13,12,-12,-1	ok
-1.003006	-37.535070	2401	4538043521	-13,12,12,1	ok
-1.001002	-37.535070	2653	24815575565	-13,12,12,2	ok
-0.998998	-37.535070	2007	1420631531	-13,12,12	ok
-0.996994	-37.535070	2007	1420631531	-13,12,12	ok
-0.994990	-37.535070	2007	1420631531	-13,12,12	ok
-0.992986	-37.535070	2007	1420631531	-13,12,12	ok
