delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_scs	gamma_scs	T_signs	gamma_signs	T_event_times	gamma_event_times	T_tangent_V	gamma_tangent_V	status
-0.54020101	-40.35175879	-46.93992955	0.7685697212	continued:5	-1,-1,-3,-2,1,13,-14,-14	-14,-2,-14,-13,-14,13,-14,-3	-1,1,-1,1,-1,-1,-1,1	1,-1,1,-1,1,-1,-1,1	1868.119585,9730.243267,18421.97935,26235.85683,34768.216,50767.90089,65255.51333,79463.43253	12060.968,21138.8727,33279.86226,47898.54079,60584.56648,75519.1941,88598.59156,97490.43283	-0.9989248908,0.9977915624,-0.9979820575,0.9983032553,-0.9990019375,-0.9990330279,-0.9969353381,0.9956408412	0.9981444212,-0.9954955582,0.9974295819,-0.9962208264,0.9970518353,-0.9993244442,-0.9978109749,0.9973538829	ok
-0.53517588	-40.35175879	-47.20833813	0.7677337998	continued:5	-1,-1,-2,11,-14,-14,-14,-14	-14,-2,-13,-14,-14,3,-14,-11	-1,-1,1,-1,-1,1,-1,1	1,-1,1,-1,1,-1,-1,1	1997.240034,9858.244349,17918.15332,32639.49319,47226.25249,60891.42397,73542.58983,88412.75722	12072.81366,20165.77593,34240.28845,49848.42299,61389.88029,72030.2269,85540.52705,98850.60086	-0.9989623461,-0.9980687433,0.9975390981,-0.9990286501,-0.9968122503,0.9961914747,-0.9970372448,0.9947265709	0.9980759548,-0.997449123,0.9970638807,-0.9934615972,0.9977673884,-0.9991613079,-0.9975482974,0.9981781366	ok
-0.53015075	-40.35175879	-47.44381577	0.7672322470	full	-1,-1,1,-14,-14,13,-14,13	-14,2,-3,-14,13,-14,-14,-14	-1,1,-1,-1,1,-1,-1,1	1,-1,-1,1,-1,-1,1,-1	2029.912208,9821.520222,18557.80978,34144.23158,46484.26598,60894.79053,74895.44205,89307.88061	12085.43393,20975.28329,32064.7859,44360.92873,58772.93799,73036.55395,87515.2694,99545.69356	-0.9989212773,0.9983881945,-0.9990099184,-0.9958126415,0.9972100566,-0.9990691262,-0.9972003241,0.999078328	0.998009466,-0.9989960254,-0.9957460237,0.9972390592,-0.999045382,-0.9970165988,0.9952441408,-0.9974103342	ok
-0.52512563	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, -3, -14, -14, -14, -14, -14]
-0.52010050	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, 3, -14, 12, -14, 13, -14]
-0.51507538	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, -5, 1, -14, 13, -14, 13]
-0.51005025	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, -11, -14, 13, -14, -14, -14]
-0.50502513	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, -13, -14, -14, -14, -14, -14]
-0.50000000	-40.35175879												error: Gamma tangent signs only reached 7 / 8 SSCS events; retcode=Success, gamma_scs=[-14, -13, -2, -14, -14, -14, -14]
-1.50000000	-40.22613065	-45.32859677	0.8836696779	full	1,0,0,0,0,0,0,0	15,-1,-1,-1,1,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,1,-1,1,1,1,1,1	6463.001725,14205.46164,21924.43448,29673.80767,37442.69594,45220.91039,53003.58526,60788.46373	20605.6332,28916.50084,33964.31101,39761.92804,48886.84178,56629.70537,64348.58029,72097.84998	-0.999193814,-0.9990675036,-0.9989762812,-0.9989321133,-0.9989122721,-0.9989030474,-0.9988985598,-0.998896314	0.9993346073,0.9960671339,-0.997183233,0.9951910647,0.9991942585,0.9990679623,0.9989765308,0.9989322159	ok
-1.49497487	-40.22613065	-43.59957674	0.8873098117	continued:5	1,0,0,0,0,0,0,0	-16,-1,-1,-1,1,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,-1,1,1,1,1	5671.997826,13417.15136,21138.52653,28888.49221,36657.33528,44435.34267,52217.78145,60002.43157	19093.65607,24466.63861,29503.78889,35611.88481,44407.32573,52187.70503,59904.69823,67647.18158	0.9991884918,0.9990655982,0.9989763651,0.9989325897,0.9989126987,0.9989033743,0.9988987868,0.9988964796	0.9967804007,-0.9960179281,0.9972470673,-0.9947156503,0.9992171125,0.9990984868,0.9989954202,0.9989413365	ok
-1.48994975	-40.22613065	-43.87851099	0.8851851999	continued:5	1,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	5754.094657,13502.12419,21225.89334,28976.45751,36745.27337,44523.09663,52305.32501,60089.77373	22599.94476,30391.37381,38111.19881,45852.93711,53616.96392,61392.4691,69173.55127,76957.41619	-0.9991833708,-0.9990638902,-0.9989765624,-0.9989331322,-0.9989131695,-0.9989037224,-0.9988990383,-0.9988966597	-0.9992169562,-0.9991032895,-0.9990000139,-0.9989440792,-0.9989182315,-0.9989061562,-0.998900265,-0.9988972896	ok
-1.48492462	-40.22613065	-44.15696319	0.8836016078	continued:5	1,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	5885.78944,13636.81119,21362.98658,29114.17359,36882.98905,44660.65503,52442.70111,60226.97633	21486.22665,29237.27155,36963.44243,44714.62357,52483.43613,60261.10053,68043.14586,75827.42085	0.9991783763,0.9990623082,0.9989768379,0.9989337273,0.9989136815,0.9989040974,0.9988993245,0.9988968618	0.9991784023,0.9990623322,0.9989768545,0.9989337332,0.9989136885,0.9989041012,0.9988993217,0.9988968659	ok
-1.47989950	-40.22613065	-44.43153411	0.8821457330	continued:5	1,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	5997.13518,13751.32398,21479.91252,29231.7341,37000.56859,44778.10052,52559.98996,60344.11919	20796.25808,28573.02848,36299.25857,44046.24907,51812.38861,59588.57967,67369.78958,75153.56573	0.9991735874,0.9990609249,0.9989772363,0.9989343981,0.9989142536,0.998904512,0.9988996368,0.9988970985	0.9991942103,0.9990836598,0.9989907387,0.998940843,0.9989172919,0.9989060151,0.9989003893,0.998897489	ok
-1.47487437	-40.22613065	-44.70319874	0.8808965095	continued:5	1,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	6098.434314,13855.92128,21586.94668,29339.42846,37108.30762,44885.73202,52667.49124,60451.50249	20396.11122,28330.12,36094.27389,43824.41593,51575.3709,59343.39368,67120.3861,74901.92355	-0.9991689618,-0.9990596919,-0.998977735,-0.9989351372,-0.9989148676,-0.9989049774,-0.998899957,-0.9988973379	0.9992450457,0.9991760492,0.9990670921,0.9989820786,0.9989372314,0.9989158547,0.9989054643,0.9989002087	ok
-1.46984925	-40.22613065	-44.97132235	0.8799816544	continued:5	1,0,0,0,0,0,0,0	16,1,0,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	6210.047282,13970.94229,21704.43964,29457.61586,37226.56902,45003.91377,52785.57044,60569.49194	20649.37288,32566.16017,40357.10174,48089.27009,55836.56681,63601.99503,71377.52886,79158.24866	-0.99916447,-0.9990585859,-0.9989783247,-0.9989359436,-0.9989155183,-0.9989054623,-0.9989003009,-0.9988975904	0.9994134427,-0.9991902062,-0.9990877478,-0.9989964571,-0.9989448899,-0.9989198235,-0.9989076082,-0.9989014247	ok
-1.46482412	-40.22613065	-45.23347563	0.8794801016	continued:5	1,0,0,0,0,0,0,0	-17,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	6344.296754,14108.71886,21844.73025,29598.6369,37367.69336,45144.98596,52926.56837,60710.42814	20170.8589,29625.03056,37424.74392,45160.42114,52907.82149,60672.79597,68447.95296,76228.4176	0.9991601319,0.9990576216,0.9989790165,0.9989368277,0.9989162169,0.9989059736,0.9989006899,0.9988978725	0.9955657281,0.9991890436,0.9990910123,0.9990003446,0.9989475407,0.9989214407,0.9989086061,0.9989020638	ok
-1.45979899	-40.22613065	-45.48624028	0.8787718977	full	1,0,0,0,0,0,0,0	-17,-1,0,-1,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,-1,-1,-1,-1	6336.991591,14105.00353,21843.58547,29598.27567,37367.47397,45144.74645,52926.28482,60710.11262	19624.92204,24671.08487,30172.2747,37716.42625,42442.68375,50336.1592,58097.57424,65836.89746	-0.9991558834,-0.9990567357,-0.9989797752,-0.9989377741,-0.9989169638,-0.9989065234,-0.9989011087,-0.998898193	0.9959955449,-0.9971494629,0.9993840937,0.9976901801,-0.9992201346,-0.9991478073,-0.9990486716,-0.9989749344	ok
-1.45477387	-40.22613065	-43.63608564	0.8824400364	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,0,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,1,1,-1,1	5497.758086,13269.48526,21010.69668,28766.21453,36535.58711,44312.86811,52094.38953,59878.21371	19244.34612,24396.16814,29791.24091,34829.41523,40078.7007,48000.75075,53398.0718,58434.65404	-0.9991517875,-0.9990559988,-0.9989806483,-0.9989388022,-0.9989177804,-0.9989071365,-0.9989015391,-0.9988985144	0.9962660225,-0.9966631623,0.995963968,-0.9971932453,0.9993278539,0.9966658153,-0.9959587477,0.9972031612	ok
-1.44974874	-40.22613065	-43.93057094	0.8805220757	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,-1,-1,1,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,1,-1,-1,-1	5628.452545,13403.93877,21147.85291,28904.26523,36673.85752,44451.18196,52232.71753,60016.56814	18954.28477,24213.27753,29392.09715,34721.00985,39816.93166,45500.40701,54712.90676,62497.89893	-0.9991477587,-0.9990553163,-0.9989815818,-0.9989398865,-0.9989186595,-0.9989077837,-0.9989020039,-0.9988988597	0.9964600085,-0.9963137506,0.9965652502,-0.9961244923,0.9968888468,-0.9953847755,-0.9991571159,-0.9990654324	ok
-1.44472362	-40.22613065	-44.21976362	0.8787318324	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,-2,-1,1,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,1,-1,-1,-1	5740.274938,13519.62352,21266.31923,29023.6865,36793.53851,44570.93801,52352.51814,60136.42439	18724.70468,24093.48346,29155.25313,35903.52499,43742.86511,49333.37327,58747.20594,66560.96732	-0.9991438636,-0.9990547545,-0.9989826217,-0.9989410562,-0.9989195892,-0.998908462,-0.9989025317,-0.9988992586	0.9966048268,-0.9960252157,0.9970517536,-0.9938100901,0.9968146827,-0.9955547876,-0.9991711075,-0.9990868612	ok
-1.43969849	-40.22613065	-44.50569654	0.8773548914	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,-1,-1,-1,-1,-1	5877.316319,13660.61912,21410.18635,29168.57868,36938.73504,44716.24365,52497.89858,60281.89009	18539.06764,24021.38377,29010.54372,33758.55599,41709.14306,49525.07392,57278.3935,65032.25234	0.9991400789,0.9990542978,0.9989837633,0.9989423144,0.9989205808,0.9989091965,0.9989030739,0.9988996662	0.9967134134,-0.9957701658,0.9975612631,-0.9992116531,-0.9991658443,-0.9990847458,-0.9990051745,-0.9989540563	ok
-1.43467337	-40.22613065	-44.78614900	0.8761056678	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	5987.964959,13775.26238,21527.79916,29287.30323,37057.81872,44835.47611,52617.23803,60401.34577	18386.94989,23986.69766,33362.75456,41181.18685,48938.12219,56693.65812,64460.72888,72236.3239	0.9991363495,0.9990538873,0.9989849727,0.9989436497,0.9989216403,0.9989100069,0.9989036487,0.9989000973	0.9967932009,-0.9955361508,-0.9991607981,-0.9990828952,-0.9990057703,-0.9989552759,-0.9989277585,-0.9989132578	ok
-1.42964824	-40.22613065	-45.06155751	0.8750630954	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	6083.938728,13875.30976,21630.9246,29391.62855,37162.55748,44940.40132,52722.30328,60506.55781	18261.28958,23980.57057,33080.90062,40877.21392,48633.3555,56393.36161,64163.70863,71941.20033	-0.999132721,-0.9990535641,-0.998986282,-0.9989450854,-0.9989227944,-0.9989108563,-0.998904299,-0.9989005934	0.9968490718,-0.9953188123,-0.9991374238,-0.9990587425,-0.9989898829,-0.9989471018,-0.9989238615,-0.9989114272	ok
-1.42462312	-40.22613065	-45.33087932	0.8745615425	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	6223.317298,14018.84684,21777.66025,29539.66126,37311.06193,45089.13164,52871.2068,60655.63866	18157.08648,23992.17543,32865.69975,40661.28169,48420.10172,56182.09578,63953.49019,71731.55636	0.9991291905,0.9990533316,0.9989876998,0.9989466363,0.9989240342,0.9989117621,0.9989049778,0.9989011014	0.9968845801,-0.9951220556,0.9991292383,0.9990533833,0.9989877377,0.9989466531,0.9989240325,0.9989117717	ok
-1.41959799	-40.22613065	-45.58933727	0.8738533386	full	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	6220.160475,14019.88574,21782.0232,29545.43521,37317.37704,45095.71901,52878.00263,60662.64424	18070.69487,24004.49025,32706.05158,40511.76432,48274.95538,56037.72293,63809.00795,71586.92552	-0.9991257038,-0.999053137,-0.9989891932,-0.9989482787,-0.9989253408,-0.9989127559,-0.9989056991,-0.9989016479	0.996902519,-0.9949618227,0.9991310782,0.9990592135,0.9989936219,0.9989508526,0.9989267534,0.9989135344	ok
-1.41457286	-40.22613065	-43.66162176	0.8779396177	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	5395.21551,13199.21546,20964.81902,28729.76218,36502.31654,44280.97693,52063.5051,59848.38839	17999.40193,23992.7585,32594.477,40414.95943,48184.48353,55948.1586,63719.05001,71496.57449	0.9991223056,0.9990530235,0.9989907968,0.9989500328,0.9989267501,0.9989138291,0.9989065145,0.9989022701	0.9969051958,-0.9948671107,0.9991355511,0.9990687125,0.9990027953,0.9989572518,0.998930785,0.9989160661	ok
-1.40954774	-40.22613065	-43.96794338	0.8758150059	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	5509.558851,13317.90722,21087.1313,28853.74038,36626.98778,44406.01576,52188.82602,59973.98324	17941.16025,23936.47482,32517.65771,40344.54966,48118.95317,55884.56115,63656.05407,71433.8171	-0.9991189887,-0.9990529841,-0.9989925106,-0.9989519112,-0.9989282883,-0.9989149665,-0.9989073652,-0.9989029061	0.9968945652,-0.9948626136,0.9991333015,0.9990702606,0.9990061307,0.9989603284,0.9989330608,0.9989176657	ok
-1.40452261	-40.22613065	-44.26913055	0.8740247627	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	5635.737907,13448.50177,21221.51299,28989.93917,36763.9701,44543.42075,52326.55238,60112.01783	17894.41073,23838.95649,32473.76241,40296.38483,48072.30422,55840.3172,63613.44962,71392.22506	0.9991157399,0.9990530099,0.9989943341,0.9989539265,0.9989299482,0.9989162208,0.9989082933,0.998903631	0.9968722914,-0.9949409598,0.9991236416,0.9990624215,0.9990017997,0.9989586184,0.998932637,0.9989177626	ok
-1.39949749	-40.22613065	-44.56499347	0.8724411705	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	5750.10293,13567.34235,21344.31941,29114.73218,36889.64859,44669.58342,52453.07933,60238.88727	17857.96218,23721.567,32471.67189,40290.68405,48068.21537,55838.57846,63613.34108,71393.15445	0.9991125443,0.9990530913,0.9989962671,0.9989560917,0.9989317221,0.998917586,0.9989093293,0.9989043968	0.9968397782,-0.9950702222,0.999114018,0.999054824,0.9989976459,0.9989569777,0.9989322373,0.998917873	ok
-1.39447236	-40.22613065	-44.85586578	0.8711919469	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	5871.866575,13693.65102,21474.79058,29247.37959,37023.29647,44803.78222,52587.68749,60373.87438	17830.90825,23603.04339,32512.7917,40335.08162,48116.39796,55888.98542,63664.86303,71445.315	0.9991094186,0.9990532354,0.998998323,0.9989584308,0.9989336531,0.9989190488,0.9989104232,0.9989052404	0.9967981859,-0.995222525,-0.9991098303,-0.999053725,-0.9989987187,-0.998958684,-0.9989338133,-0.9989191436	ok
-1.38944724	-40.22613065	-45.13991364	0.8701493745	continued:5	1,0,0,0,0,0,0,0	-17,-1,1,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	5976.500537,13802.90506,21588.423,29363.40213,37140.45159,44921.56375,52705.92764,60492.53097	17812.57035,23493.08642,32593.5469,40429.24967,48218.64075,55993.99381,63770.45989,71550.98657	-0.9991063611,-0.9990534453,-0.9990005128,-0.998960942,-0.9989357798,-0.9989206825,-0.9989116644,-0.9989061756	0.9967484433,-0.9953830964,-0.999113211,-0.999061952,-0.9990078584,-0.998965929,-0.9989388197,-0.9989224892	ok
-1.38442211	-40.22613065	-45.41622043	0.8696478216	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,0,0,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,-1,-1,-1,-1,-1	6122.350089,13953.44868,21743.57965,29521.19159,37299.52623,45081.35155,52866.22804,60653.28764	17802.45921,23395.40961,28362.75886,32713.38959,40581.75196,48392.08503,56174.42973,63951.54934	0.9991033652,0.9990537173,0.9990028433,0.9989636461,0.9989380791,0.9989224584,0.9989129943,0.9989071889	0.9966912582,-0.9955460804,0.9983088287,-0.9991257991,-0.999084276,-0.9990320445,-0.9989850255,-0.9989516782	ok
-1.37939698	-40.22613065	-45.68010547	0.8689396177	full	1,0,0,0,0,0,0,0	-17,-1,-1,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,-1,-1,-1,-1	6122.532331,13958.35011,21753.32623,29533.84311,37313.64327,45096.28519,52881.73819,60669.29924	17800.25065,23310.96299,28287.02219,32881.43014,40843.43922,48758.78081,56612.60468,64417.20453	-0.9991003874,-0.999054004,-0.9990052829,-0.9989665448,-0.9989405789,-0.9989244023,-0.9989144898,-0.9989083314	0.9966271252,-0.9957100305,0.9976513495,-0.9991513301,-0.9991386295,-0.9991121635,-0.9990694869,-0.9990198471	ok
-1.37437186	-40.22613065	-43.99876979	0.8717560043	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,0,-1,1,0,0	1,1,1,1,1,1,1,1	1,-1,1,-1,-1,1,1,1	5429.195559,13269.82841,21069.93531,28853.67358,36635.14853,44418.72479,52204.82295,59992.93164	17805.77319,23239.63594,28262.63487,33136.51709,41958.77898,50733.00695,58574.03673,66374.35482	0.9990974822,0.9990543694,0.9990078983,0.998969712,0.9989433658,0.9989265962,0.9989161372,0.998909587	0.9965563283,-0.9958755374,0.9972592647,-0.9992016399,-0.9951561814,0.9990977658,0.9990547258,0.9990082332	ok
-1.36934673	-40.22613065	-44.30970912	0.8698380437	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,0,1,0,0,0	1,1,1,1,1,1,1,1	1,-1,1,-1,-1,-1,-1,-1	5546.534338,13392.05044,21197.58617,28984.90783,36768.30875,44552.96235,52339.78906,60128.49938	17819.00671,23181.01635,28269.69106,33927.53143,44981.0234,52828.07934,60634.51895,68422.13282	0.9990946323,0.9990547857,0.9990106778,0.9989731565,0.9989464252,0.998929007,0.9989180025,0.9989110073	0.9964789364,-0.9960442352,0.9969145281,-0.9993843235,-0.9990956803,-0.9990561437,-0.9990119895,-0.9989741491	ok
-1.36432161	-40.22613065	-44.61493405	0.8682544515	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,-1,0,0,-1	1,1,1,1,1,1,1,1	1,-1,1,-1,1,-1,-1,-1	5671.682457,13522.15756,21333.45201,29124.77773,36910.40877,44696.31622,52483.97051,60273.34388	17840.09304,23134.72188,28311.93798,33775.43971,38778.13607,43519,51742.95553,59722.45542	0.999091835,0.9990552576,0.9990136403,0.9989768987,0.9989498243,0.9989317576,0.9989200922,0.9989126236	0.9963947854,-0.9962184966,0.9965729215,-0.9958121149,0.9974046801,-0.9991688703,-0.999242199,-0.9964847258	ok
-1.35929648	-40.22613065	-44.91346892	0.8668775105	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,-1,-1,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,1,-1,1,1	5780.0322,13635.53932,21452.95199,29248.77257,37037.00789,44824.38902,52612.99521,60403.10499	17869.36196,23100.56202,28403.09209,33570.37943,39085.02063,44059.03885,48619.27757,56602.09828	-0.9990890829,-0.9990557805,-0.9990167906,-0.9989809919,-0.9989536541,-0.9989348397,-0.9989225037,-0.9989144404	0.9963034416,-0.9964015105,0.9961989002,-0.9966092832,0.9957048425,-0.9976818391,0.9991356494,0.9991383478	ok
-1.35427136	-40.22613065	-45.20500781	0.8658349380	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,-1,0,0,0,-1	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,-1,1,1,1,1	5892.206185,13752.83655,21576.7756,29377.67604,37168.98291,44958.12212,52747.83776,60538.77585	17907.37958,23078.65417,28583.5088,33562.25318,38148.64927,46163.22403,54287.58356,62687.52533	-0.9990863825,-0.9990563678,-0.9990201571,-0.998985515,-0.9989579502,-0.9989384109,-0.9989252549,-0.9989165846	0.9962041332,-0.9965976999,0.9957262941,-0.9976291276,0.9991369538,0.9991517188,0.9992004816,0.9957731804	ok
-1.34924623	-40.22613065	-45.48728721	0.8653333852	continued:5	1,0,0,0,0,0,0,0	-17,-1,-1,1,0,0,0,-1	1,1,1,1,1,1,1,1	1,-1,1,-1,-1,-1,-1,-1	6044.046655,13909.85529,21740.74223,29547.40362,37342.37165,45133.64306,52924.68087,60716.56592	17955.03377,23069.57339,29097.72582,37408.83778,45386.25226,53388.93794,61477.49372,70169.83325	0.9990837184,0.9990569873,0.9990237247,0.9989904859,0.9989628421,0.9989425052,0.9989285077,0.9989190803	0.9960956294,-0.9968136834,0.9947991775,-0.9991245065,-0.9991298562,-0.9991430923,-0.9991831834,-0.9953280289	ok
-1.34422111	-40.22613065	-45.75572844	0.8646251813	full	1,0,0,0,0,0,0,0	-17,-1,0,-1,-1,1,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,-1,-1,-1,-1	6046.683206,13917.71966,21756.01222,29569.2443,37368.63144,45162.5427,52955.19443,60748.19024	18013.68624,23074.64603,28164.43899,36025.4849,41737.81883,50651.1741,58524.53691,66364.94163	-0.9990810843,-0.9990576333,-0.9990275066,-0.9989959621,-0.9989684257,-0.9989473363,-0.9989323477,-0.9989220416	0.995976022,-0.9970605407,0.9992376139,0.9967129991,-0.9953280195,-0.9990823963,-0.9990595128,-0.9990297137	ok
-1.33919598	-40.22613065	-44.03123513	0.8675343210	continued:5	1,0,0,0,0,0,0,0	-17,-1,0,0,1,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	5337.070478,13213.46,21059.73551,28880.56829,36685.39894,44482.67161,52277.36379,60071.70674	18085.45708,23096.71889,27858.49855,36670.13844,47253.91084,55204.74789,63159.98471,71124.9556	-0.9990785192,-0.9990583659,-0.9990315972,-0.9990021292,-0.9989749521,-0.9989531063,-0.9989370238,-0.9989257061	0.9958423146,-0.997360289,0.9991600195,0.9993950707,0.999107794,0.999109024,0.9991116118,0.9991172211	ok
-1.33417085	-40.22613065	-44.35352158	0.8656163603	continued:5	1,0,0,0,0,0,0,0	-17,-1,0,0,0,-1,-1,0	-1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,-1,1	5466.080388,13347.87121,21202.69715,29032.34603,36843.98669,44645.67323,52443.06154,60239.12245	18173.80325,23143.33457,27639.90007,35637.31917,43751.61295,52080.62633,57102.97142,61922.32075	-0.9990759728,-0.9990591207,-0.9990359496,-0.9990090257,-0.9989826071,-0.998960148,-0.9989428698,-0.998930323	0.9956895819,-0.9977740451,0.9991143031,0.9991321466,0.9991870624,0.9958757878,-0.9972902199,0.999169222	ok
-1.32914573	-40.22613065	-44.66804253	0.8640327682	continued:5	1,0,0,0,0,0,0,0	-17,1,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	5601.21388,13488.49849,21352.55574,29192.57674,37012.96815,44820.70822,52621.88135,60420.29539	18284.84961,27434.42922,35346.63178,43243.5625,51119.36,58970.83813,66799.98557,74613.01011	0.9990734676,0.9990599318,0.9990406348,0.9990168364,0.9989918048,0.9989690036,0.9989504445,0.9989364037	0.9955090288,0.9990847094,0.9990781471,0.9990672321,0.9990507238,0.9990288162,0.9990039096,0.9989796497	ok
-1.32412060	-40.22613065	-44.97413124	0.8626558272	continued:5	1,0,0,0,0,0,0,0	-17,1,0,0,0,0,0,0	-1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	5717.458204,13610.32215,21484.36921,29336.74228,37168.72135,44985.23453,52792.17884,60594.1747	18431.0982,27212.9297,35105.79742,42979.8493,50832.22746,58664.21097,66480.72688,74287.67289	-0.9990710068,-0.9990607916,-0.9990456686,-0.9990257896,-0.9990030581,-0.9989805364,-0.9989607627,-0.9989449193	0.9952825713,0.9990710097,0.9990607895,0.9990456675,0.9990257877,0.9990030657,0.9989805319,0.9989607651	ok
