sorted_index	source_event_index	event_time	x	z	s	next_r	next_x
283	2001	16493.816346048698	1.899247121134	1.576287701215	3.607139627134	1.744141015300	-1.320659310837
284	2195	18095.577245721885	1.903347514422	1.579270531761	3.622731760656	1.725792516019	-1.313694224703
285	1584	13065.172106011431	1.903776518438	1.579393310548	3.624365032158	1.724144016771	-1.313066645974
286	2402	19803.723527989372	1.905271508985	1.580586952462	3.630059522948	1.717347509040	-1.310476061987
287	2336	19262.415024640726	1.907364222985	1.582019264864	3.638038279122	1.708196747312	-1.306980010296
288	1968	16223.175069469060	1.908349428976	1.582530783944	3.641797543073	1.704125970406	-1.305421759588
289	2291	18892.769826942535	1.909222003646	1.583129687749	3.645128659207	1.700326214578	-1.303965572620
290	1006	8308.337074768609	1.909757637647	1.583657975327	3.647174234549	1.697776209488	-1.302987417241
291	1472	12141.313958845600	1.913144005644	1.585977554242	3.660119986331	1.683116303121	-1.297349722750
292	1253	10336.716257775433	1.914890981397	1.587174677628	3.666807470637	1.675592535130	-1.294446806605
293	2137	17614.249935200914	1.915548045248	1.587625030910	3.669324313653	1.672769694222	-1.293355981245
294	1065	8792.153398451712	1.915686827829	1.587569217694	3.669856022316	1.672379066738	-1.293204959292
295	1550	12784.717768762319	1.916903674341	1.588405302988	3.674519696703	1.667159911997	-1.291185467699
296	1090	8999.534741023468	1.916981320807	1.588458650063	3.674817384323	1.666827342539	-1.291056676734
297	1142	9428.577821158729	1.918222202460	1.589458319283	3.679576418010	1.661321071373	-1.288922445834
298	2125	17515.816295385324	1.918719734390	1.589799492853	3.681485419137	1.659198159305	-1.288098660548
299	1931	15918.433982748376	1.922652427704	1.592357156518	3.696592357754	1.642685639213	-1.281672984506
300	1287	10616.196089350013	1.922692597849	1.592384789511	3.696746825825	1.642515691613	-1.281606683664
301	2370	19540.949341853095	1.922889352078	1.592520101535	3.697503460335	1.641683554409	-1.281281996443
302	1920	15827.617126567178	1.924031658480	1.593305763760	3.701897822834	1.636859613321	-1.279398144958
303	1171	9666.886803256795	1.925501980511	1.594317209092	3.707557876953	1.630668802937	-1.276976430063
304	1723	14207.574640500583	1.926701195804	1.595276257917	3.712177497912	1.625456941094	-1.274934092843
305	1702	14037.351056052814	1.927653329701	1.595930064291	3.715847359506	1.621472408391	-1.273370491409
306	1604	13230.942520704444	1.929597714917	1.597135826302	3.723347341415	1.613534405941	-1.270249741563
307	1817	14977.094396843708	1.929640503699	1.597294885058	3.723512473517	1.613185153479	-1.270112260188
308	1191	9828.752612026728	1.929718284525	1.597348315093	3.723812657629	1.612861574348	-1.269984871700
309	1738	14329.580530962254	1.929763169164	1.597379148023	3.723985889061	1.612674875428	-1.269911365186
310	2031	16741.203142114588	1.930337083252	1.597644819128	3.726201254980	1.610458962003	-1.269038597523
311	1716	14150.777380808413	1.932017709926	1.598801985835	3.732692431470	1.603488795537	-1.266289380646
312	1028	8489.785751050695	1.934182403321	1.600415937273	3.741061569317	1.594392672426	-1.262692627850
313	1370	11301.065174373060	1.935753593738	1.601496122793	3.747141975669	1.587941151644	-1.260135370365
314	1690	13939.007033908960	1.937983419603	1.602911773179	3.755779734658	1.578982476656	-1.256575694758
315	1939	15983.794323841954	1.942157459156	1.605789333696	3.771975596155	1.562062695877	-1.249825066110
316	1486	12256.743836592832	1.942825168066	1.606249803903	3.774569633672	1.559373990351	-1.248748970110
317	2160	17805.892553828635	1.944067312221	1.607216149114	3.779397714447	1.554245690957	-1.246693904275
318	1295	10681.599653450981	1.947944328837	1.609781548129	3.794487108248	1.538929742694	-1.240536070695
319	1960	16156.794624031978	1.948736190309	1.610431653601	3.797572739419	1.535664112377	-1.239219154297
320	1800	14837.576205048750	1.951897490197	1.612610194448	3.809903812239	1.523229506365	-1.234191843420
321	2283	18827.140500785081	1.951990107325	1.612574544826	3.810265379094	1.522991338018	-1.234095352077
322	1163	9601.136333635406	1.952078493823	1.612635580086	3.810610446048	1.522645365641	-1.233955171650
323	2244	18498.997429664065	1.952651216595	1.613031097323	3.812846773669	1.520405889007	-1.233047399335
324	1218	10049.731339523618	1.954202876845	1.614102804338	3.818908883868	1.514359146216	-1.230593005919
325	1058	8734.817512159256	1.957438173641	1.616338115197	3.831564203628	1.501849925904	-1.225499867770
326	2048	16881.138473161500	1.959011125921	1.617425257368	3.837724591481	1.495817370721	-1.223036128134
327	2263	18655.675172993633	1.959328321112	1.617644515012	3.838967469912	1.494604846429	-1.222540325073
328	1003	8284.042497983415	1.961677414301	1.619356528691	3.848178277780	1.485560579249	-1.218835747444
329	2134	17589.918868017201	1.962536097212	1.619862400563	3.851547932859	1.482419072796	-1.217546332915
330	1699	14012.939797719415	1.964259246471	1.621054216671	3.858314387346	1.475931677731	-1.214879285251
331	2157	17781.363405499695	1.966538246149	1.622713376608	3.867272673568	1.467317688791	-1.211328893732
332	2154	17756.653421039806	1.969654155414	1.624787439490	3.879537491938	1.455895837041	-1.206605087442
333	1526	12588.194270329945	1.970327359350	1.625253487657	3.882189903003	1.453425818612	-1.205581112415
334	1529	12612.947782026482	1.971521436195	1.626157310001	3.886896773378	1.448971170176	-1.203732183742
335	1988	16387.411453549634	1.971981307766	1.626475258032	3.888710278178	1.447296953783	-1.203036555464
336	1879	15490.188066377421	1.972950628255	1.627069955876	3.892534181532	1.443866929861	-1.201610140545
337	2325	19172.396074596807	1.974035185721	1.627895577129	3.896814914465	1.439859631534	-1.199941511714
338	1335	11013.907833433288	1.974803622247	1.628427088800	3.899849346438	1.437094098704	-1.198788596335
339	1944	16024.914390030082	1.974850941823	1.628459820811	3.900036242420	1.436924107022	-1.198717692796
340	2378	19606.590256541953	1.976624055722	1.629614710930	3.907042657658	1.430662907416	-1.196103217710
341	1427	11771.183482830660	1.976824376233	1.629825099856	3.907834614469	1.429866792648	-1.195770376221
342	1478	12190.957873079142	1.977666326316	1.630336977757	3.911164098243	1.426956206363	-1.194552722303
343	1864	15366.903959192632	1.978353774947	1.630813419442	3.913883658846	1.424521199729	-1.193533074418
344	1752	14444.302864083149	1.980288152617	1.632154299881	3.921541167396	1.417711942559	-1.190677094161
345	1532	12637.784481789598	1.980636321608	1.632463481824	3.922920238473	1.416416321868	-1.190132900927
346	1627	13419.030456662926	1.982498613797	1.633752988637	3.930300753709	1.409934988477	-1.187406833599
347	1991	16412.281102501416	1.984106921480	1.634866932525	3.936680275863	1.404386420163	-1.185068107816
348	1613	13304.375158797273	1.984899796772	1.635416185329	3.939827203227	1.401668002279	-1.183920606408
349	1784	14706.163264126237	1.985564608271	1.635876779050	3.942466813619	1.399397388560	-1.182961279400
350	1308	10790.952739467535	1.986801196907	1.636733634226	3.947378996032	1.395195340571	-1.181183872465
351	1491	12298.035322830730	1.990780186935	1.639491841053	3.963205752695	1.381868085142	-1.175528853385
352	1882	15515.128377614203	1.991299781953	1.639852147871	3.965274821606	1.380150083356	-1.174797890429
353	1124	9280.308814212358	1.993992343490	1.641664174306	3.976005465897	1.371391486400	-1.171064253745
354	2229	18375.828811557963	1.994450823171	1.641982644674	3.977834086048	1.369903923911	-1.170428948681
355	1344	11088.684294626109	1.998972653319	1.645124694227	3.995891668719	1.355464826145	-1.164244315487
356	2328	19197.424929939101	1.999858326623	1.645790968324	3.999433326563	1.352635188711	-1.163028455676
357	1643	13551.092152011854	2.001016052736	1.646545224505	4.004065243306	1.349082145852	-1.161499955166
358	2299	18959.044239981944	2.002449528504	1.647590528237	4.009804114205	1.344610009544	-1.159573201460
359	1568	12933.069855656537	2.002583495127	1.647635155011	4.010340654954	1.344248144616	-1.159417157289
360	1826	15050.737986825030	2.002820185683	1.647848003450	4.011288696179	1.343474191246	-1.159083340940
361	2355	19418.272827756577	2.003151981381	1.648030512921	4.012617860511	1.342508452643	-1.158666670205
362	1101	9090.457582331863	2.003284275335	1.648170401357	4.013147887806	1.342056406082	-1.158471581905
363	1651	13617.022043131308	2.003345710883	1.648213081639	4.013394037315	1.341869084740	-1.158390730600
364	1052	8685.538989140961	2.005114515644	1.649442068705	4.020484220845	1.336512607818	-1.156076384941
365	1338	11039.001982053253	2.005869837906	1.649966979126	4.023513806621	1.334247109817	-1.155096147434
366	1637	13501.387359629733	2.005920668562	1.649956462639	4.023717728564	1.334140539767	-1.155050016132
367	1947	16050.012673302708	2.006242353004	1.650225878310	4.025008378987	1.333134666225	-1.154614509793
368	1076	8883.702857144712	2.006548211825	1.650393096164	4.026235726379	1.332268453754	-1.154239339892
369	1266	10443.898948834823	2.007089640081	1.650769842943	4.028408823322	1.330660670198	-1.153542660762
370	1681	13864.067054426718	2.008331008117	1.651633739247	4.033393438164	1.327000528809	-1.151955089754
371	1417	11689.250609857043	2.012275967371	1.654380122506	4.049254568858	1.315615644979	-1.147002896674
372	1279	10551.019266518582	2.013065375769	1.654929871997	4.052432207121	1.313383523470	-1.146029460123
373	1663	13716.146569062765	2.014466531160	1.655945401305	4.058075405166	1.309423361880	-1.144300380967
374	1888	15566.925845205405	2.017184677674	1.657799544252	4.069034023844	1.301992927629	-1.141049046987
375	1907	15721.916186235505	2.018202947034	1.658546235273	4.073143135416	1.299211536576	-1.139829608571
376	1200	9902.622531707821	2.020148891198	1.659901339379	4.081001542610	1.294038589267	-1.137558169619
377	2381	19631.851795489958	2.020227305796	1.659955956240	4.081318367085	1.293832261896	-1.137467477291
378	1953	16099.953013094562	2.020946507168	1.660421621060	4.084224784834	1.291978844604	-1.136652473100
379	1430	11796.467486880563	2.022046368276	1.661223075029	4.088671515456	1.289092719017	-1.135382190726
380	2215	18261.157185404671	2.022411302584	1.661442987184	4.090147476820	1.288182746652	-1.134981386038
381	2165	17847.584124117700	2.022962079565	1.661861067185	4.092375575358	1.286741078047	-1.134346101526
382	1481	12216.327628509986	2.028777865008	1.665915084301	4.115939625547	1.272353738764	-1.127986586252
383	1747	14403.598555659104	2.030546073679	1.667148346405	4.123117357332	1.268171464570	-1.126131193321
384	1867	15392.350374054949	2.034520526326	1.669921577889	4.139273772042	1.259106509327	-1.122099153073
385	2411	19878.802914811771	2.036181908578	1.671055017076	4.146036764821	1.255476984728	-1.120480693599
386	1082	8933.885904984163	2.038991611254	1.673018471228	4.157486790764	1.249493542680	-1.117807471204
387	1437	11854.428988042089	2.043578982170	1.676248366330	4.176215056369	1.240229494160	-1.113655913719
388	2107	17368.944905547163	2.044410662711	1.676807532632	4.179614957808	1.238638261723	-1.112941266070
389	2252	18566.085500282134	2.048787257180	1.679869770285	4.197529225183	1.230537626005	-1.109296004683
390	1447	11936.680660394140	2.050320492127	1.680962427255	4.203814120435	1.227829100734	-1.108074501437
391	1755	14469.992545817846	2.051200444665	1.681578090302	4.207423264195	1.226315351453	-1.107391236850
392	2069	17055.254180595257	2.054318019726	1.683759954498	4.220222526170	1.221147160530	-1.105055274876
393	1535	12663.526264421289	2.054494470387	1.683883476576	4.220947528852	1.220863722108	-1.104927021168
394	1765	14552.098694968970	2.055815846170	1.684791457177	4.226378793365	1.218782033577	-1.103984616549
395	1361	11228.810183111091	2.056599173355	1.685340269459	4.229600159846	1.217567373974	-1.103434354175
396	1382	11400.676380366665	2.057879467756	1.686253697694	4.234867903810	1.215613840308	-1.102548792711
397	1845	15209.602546981827	2.058657224212	1.686782458451	4.238069566799	1.214466768460	-1.102028478969
398	1391	11474.466052718204	2.062012203621	1.689149100386	4.251894327880	1.209684300308	-1.099856490779
399	1211	9993.789402538703	2.066005803444	1.691935366386	4.268379979864	1.204455390686	-1.097476829225
400	1872	15434.118188911680	2.067556030687	1.693023073631	4.274787940029	1.202551546770	-1.096609113025
401	1857	15310.794946402853	2.068064359280	1.693379789290	4.276890194126	1.201942787210	-1.096331513371
402	1561	12876.776850937174	2.071057369667	1.695492303500	4.289278628454	1.198506931749	-1.094763413597
403	1630	13445.069790520596	2.071680241654	1.695929422582	4.291859023660	1.197825892424	-1.094452325332
404	1259	10387.573360564022	2.071944267641	1.696103319572	4.292953048209	1.197545668661	-1.094324297757
405	1272	10494.694829571716	2.075649092676	1.698705314487	4.308319155928	1.193750649794	-1.092588966535
406	2348	19362.111695642849	2.078540843777	1.700746684431	4.320332039247	1.191051319923	-1.091352976778
407	2222	18319.782813472324	2.079876421331	1.701685040107	4.325885928008	1.189883661788	-1.090817886628
408	2237	18443.398253475883	2.083997042928	1.704581277176	4.343043674933	1.186580090054	-1.089302570480
409	1994	16438.642620805560	2.087590590748	1.707108474632	4.358034474580	1.184056705463	-1.088143697065
410	1402	11565.354240633062	2.091873729642	1.710116058905	4.375935700767	1.181467937128	-1.086953511944
411	2316	19100.454385983452	2.093525842545	1.711279427013	4.382850453404	1.180585434037	-1.086547483563
412	1232	10166.931507850297	2.094916581866	1.712258950585	4.388675484977	1.179891596455	-1.086228151198
413	1616	13330.928154236712	2.095927448594	1.712976541582	4.392911869770	1.179413500876	-1.086008057464
414	1035	8548.999588655322	2.097055776247	1.713771283715	4.397642928692	1.178908716771	-1.085775629111
415	1497	12352.386831827285	2.101723540520	1.717055947813	4.417241840775	1.177117277793	-1.084950357294
416	1787	14732.899915822612	2.103242181956	1.718131017012	4.423627675958	1.176632702733	-1.084727017610
417	1316	10859.245852532642	2.103979203321	1.718646558964	4.426728488009	1.176416032980	-1.084627140072
418	2055	16941.008681212901	2.107505601991	1.721134245764	4.441579862422	1.175525936113	-1.084216738532
419	2416	19921.474007054527	2.109186787545	1.722320662252	4.448668904753	1.175187315398	-1.084060568141
420	2143	17666.149018165292	2.115923349514	1.727077454037	4.477131621020	1.174357563825	-1.083677795207
421	1311	10818.112008432028	2.117888565389	1.728468286846	4.485451975406	1.174267034222	-1.083636024790
422	1071	8844.282981474200	2.123049245474	1.732114018441	4.507338098706	1.174337547320	-1.083668559717
423	1119	9241.032042574998	2.123776279711	1.732629925579	4.510425686261	1.174381758707	-1.083688958469
424	1599	13192.258605630299	2.127567066030	1.735311246131	4.526541620457	1.174745657048	-1.083856843429
425	2010	16571.287370348145	2.131415277500	1.738034675606	4.542931085161	1.175333940729	-1.084128193863
426	1459	12037.484918498119	2.138108924510	1.742775431041	4.571509773068	1.176850701017	-1.084827498277
427	1014	8377.649303143648	2.138715817490	1.743205485396	4.574105347981	1.177017736164	-1.084904482507
428	1837	15145.067465347880	2.146145406320	1.748472772147	4.605940105068	1.179435993019	-1.086018412836
429	1411	11641.661907249958	2.156367579982	1.755730094431	4.649921139998	1.183809093059	-1.088029913678
430	2148	17709.529146256235	2.157387509410	1.756454557411	4.654320865760	1.184306928691	-1.088258668098
431	1300	10727.588175108764	2.163516132486	1.760811207720	4.680802055528	1.187517481271	-1.089732756813
432	2172	17909.717964756066	2.165613904006	1.762303257012	4.689883581226	1.188699654434	-1.090275036142
433	2092	17247.485668580579	2.166266808679	1.762767664133	4.692711886386	1.189075955109	-1.090447593931
