time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
3900000	3900	0.000229249979065	0.330737807921	0.36027262258	404	3885759.28708	3885.75928708	162
3910000	3910	0.000229218972274	0.330693074578	0.358496052	406	3908264.20953	3908.26420953	162
3920000	3920	0.000229283574997	0.330786276605	0.358056997229	407	3914679.47304	3914.67947304	162
3930000	3930	0.000230459341504	0.332482549114	0.35754081743	408	3921951.81326	3921.95181326	162
3940000	3940	0.000229424901297	0.330990167358	0.358786567308	409	3934078.25682	3934.07825682	163
3950000	3950	0.000229375050639	0.330918248061	0.357639926654	411	3949931.25481	3949.93125481	163
3960000	3960	0.000229332256717	0.330856509481	0.35706790474	412	3957875.56417	3957.87556417	163
3970000	3970	0.00022920857521	0.330678074785	0.358797358436	413	3964577.77467	3964.57777467	164
3980000	3980	0.000229281360997	0.330783082478	0.358096900471	414	3973945.80166	3973.94580166	164
3990000	3990	0.000228997691377	0.330373833725	0.356997437879	415	3987796.25947	3987.79625947	164
4000000	4000	0.000228749309111	0.330015493861	0.358707361547	416	3994600.42774	3994.60042774	165
4010000	4010	0.00022791717654	0.328814980327	0.358057098627	417	4003466.56694	4003.46656694	165
4020000	4020	0.000228774012915	0.330051133916	0.357481075226	418	4011528.23791	4011.52823791	165
4030000	4030	0.000229407944344	0.330965703646	0.356626045329	419	4022755.09417	4022.75509417	165
4040000	4040	0.000228474924621	0.329619640719	0.357654937068	420	4037101.30796	4037.10130796	166
4050000	4050	0.000228424586103	0.329547017588	0.357095582978	421	4045035.66954	4045.03566954	166
4060000	4060	0.000228446794953	0.329579058186	0.35664283829	422	4051780.15805	4051.78015805	166
4070000	4070	0.00022870615802	0.329953239996	0.355979934515	423	4060932.6965	4060.9326965	166
4080000	4080	0.000228797244708	0.330084650309	0.357430806542	424	4070419.28053	4070.41928053	167
4090000	4090	0.000228035090988	0.328985094917	0.356312138831	425	4084803.74086	4084.80374086	167
4100000	4100	0.000228298033729	0.329364441106	0.355736402754	426	4093021.86099	4093.02186099	167
4110000	4110	0.000228118441903	0.329105344869	0.356803415553	428	4108430.55257	4108.43055257	168
4120000	4120	0.000228460213916	0.329598417657	0.356803415553	428	4108430.55257	4108.43055257	168
4130000	4130	0.000228685680711	0.329923697485	0.355666360974	429	4123167.33212	4123.16733212	168
4140000	4140	0.000228530519782	0.329699847581	0.356803846223	430	4136091.00611	4136.09100611	169
4150000	4150	0.000228763526142	0.330036004701	0.356147496665	431	4145318.4432	4145.3184432	169
4160000	4160	0.000228889496694	0.330217741792	0.357381331618	432	4157054.67983	4157.05467983	170
4170000	4170	0.000229993761483	0.331810859127	0.357381331618	432	4157054.67983	4157.05467983	170
4180000	4180	0.000229362104325	0.330899570478	0.356262737036	433	4171710.64118	4171.71064118	170
4190000	4190	0.000229730094209	0.331430467658	0.357234292184	435	4188050.61431	4188.05061431	171
4200000	4200	0.00023057361816	0.332647415479	0.357234292184	435	4188050.61431	4188.05061431	171
4210000	4210	0.000229989437015	0.331804620238	0.358005735331	437	4206673.41365	4206.67341365	172
4220000	4220	0.000230028175568	0.331860508157	0.357470547775	438	4214573.31424	4214.57331424	172
4230000	4230	0.000229825194225	0.33156766798	0.356888420263	439	4223048.28853	4223.04828853	172
4240000	4240	0.000229130500336	0.330565436551	0.355827959128	440	4237232.77591	4237.23277591	172
4250000	4250	0.000229415123399	0.330976060832	0.357241908049	441	4246599.96472	4246.59996472	173
4260000	4260	0.000229594362213	0.33123464778	0.357241908049	441	4246599.96472	4246.59996472	173
