delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.091837	-31.224490	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-1.091837	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.091837	-30.204082	349	66711046087671104	665	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-1.091837	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.091837	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.091837	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.091837	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.091837	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.091837	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-25.102041	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.091837	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.091837	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.091837	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.091837	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.091837	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.091837	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-45.000000	33	32129	395	808804057	1,-2,-2,-1	-17,-1,-10,1	ok
-1.071429	-44.489796	52	276394	284	1418737	1,-1,0,-2	-17,-2,1,-2	ok
-1.071429	-43.979592	5	463	99	4819	1,-1,-1,0	16,-1,-1,-1	ok
-1.071429	-43.469388	163	10050996869	248	330047	1,0,15,-1	-16,0,-4,0	ok
-1.071429	-42.959184	40	72769	288	1834540	1,0,1,1	15,-4,1,-2	ok
-1.071429	-42.448980	12	1709	278	921373	1,0,-1,-1	15,0,-3,1	ok
-1.071429	-41.938776	151	5920297703	39	1297	1,0,0,-4	-15,0,-1,0	ok
-1.071429	-41.428571	1	77	185	48176	-1,0,0,0	-15,10,0,0	ok
-1.071429	-40.918367	1	77	32	1148	-1,0,0,0	14,1,0,0	ok
-1.071429	-40.408163	23	9590	137	13667	-1,0,0,1	14,0,0,1	ok
-1.071429	-39.897959	468	1905213304029152714	440	2649883573	-1,0,0,13	-14,0,13,0	ok
-1.071429	-39.387755	9	1127	219	140159	-1,0,1,0	13,13,-1,0	ok
-1.071429	-38.877551	36	45752	165	27235	-1,0,-3,0	13,2,0,1	ok
-1.071429	-38.367347	333	38969797462903202	405	1047927064	-1,0,-13,-10	13,0,12	ok
-1.071429	-37.857143							error: T SSCS does not start with ±1: [-2, 0, -7, 1]
-1.071429	-37.346939	56	449824	705	291485604119193803	1,-1,2,1	-13,-9,-1,-12	ok
-1.071429	-36.836735	38	62479	208	95242	1,-1,2,-1	12,12,1	ok
-1.071429	-36.326531	405	299412216922594126	703	283395935701805931	1,-1,1,-12	12,-11,0,-12	ok
-1.071429	-35.816327	73	9157059	700	282170976095942106	-1,-1,-1,2	12,1,-12,11	ok
-1.071429	-35.306122	331	35013596617462385	93	3982	-1,-1,1,10	-12,-1,-1,-1	ok
-1.071429	-34.795918	391	274191133757692634	390	730747312	-1,1,11,11	-12,-11,11	ok
-1.071429	-34.285714	183	34439870024	392	741298238	-1,-2,-11,-3	11,11,11	ok
-1.071429	-33.775510	223	576680143331060	514	38197788981	-1,-3,-11,7	11,11,-11,-3	ok
-1.071429	-33.265306	373	141728812599880190	693	211249702625104631	-1,6,11,-11	11,-11,-7,11	ok
-1.071429	-32.755102	323	31288139504878815	375	516313023	-1,-10,-10,-10	11,10,-11	ok
-1.071429	-32.244898	368	137503074817916327	682	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-1.071429	-31.734694	366	133256391358893179	682	137503085306122257	-1,10,10,-11	-11,10,-11,-11	ok
-1.071429	-31.224490	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-1.071429	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.071429	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.071429	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.071429	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.071429	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.071429	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.071429	-27.653061	321	31282544843925584	625	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.071429	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-25.102041	260	6127216826882384	597	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.071429	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.071429	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-45.000000	67	4747819	171	29613	1,-2,2,-2	-17,-1,-2,-1	ok
-1.051020	-44.489796	52	276394	256	517620	1,-1,0,-2	-17,-4,0,-2	ok
-1.051020	-43.979592	5	463	55	1798	1,-1,-1,0	16,-1,-1,0	ok
-1.051020	-43.469388	165	10126566139	53	1739	1,-1,15,-1	-16,-1,-1,0	ok
-1.051020	-42.959184	121	1386195529	80	3456	1,0,1,3	15,-2,0,-1	ok
-1.051020	-42.448980	4	298	78	2896	1,0,-1,0	15,0,1,0	ok
-1.051020	-41.938776	202	936654105014	316	6481771	1,0,0,5	-15,0,4,1	ok
-1.051020	-41.428571	1	77	209	95675	-1,0,0,0	14,-14,0	ok
-1.051020	-40.918367	1	77	146	16443	-1,0,0,0	14,-1,0,1	ok
-1.051020	-40.408163	50	248864	10	714	-1,0,0,-2	-14,0,0,0	ok
-1.051020	-39.897959	57	538202	145	16263	-1,0,-1,-2	-14,-1,0,1	ok
-1.051020	-39.387755	448	1085458896387529127	220	140689	-1,0,1,-13	13,-13,0,-1	ok
-1.051020	-38.877551	98	259771820	188	52624	-1,0,-10,0	13,-2,-1,1	ok
-1.051020	-38.367347	134	2675863589	383	541978400	-1,0,-13,-1	13,0,-11,0	ok
-1.051020	-37.857143	41	83027	733	1032083955705044441	-1,-1,1,1	-13,0,-13,12	ok
-1.051020	-37.346939							error: T SSCS does not start with ±1: [-2, -1, 12, -1]
-1.051020	-36.836735	423	547877212015333276	305	4750879	1,-1,0,12	12,12,1,-2	ok
-1.051020	-36.326531	35	32638	691	146763275865761754	1,-1,-1,1	12,-11,-1,11	ok
-1.051020	-35.816327	103	432282905	700	282170976095942106	-1,1,7,-2	12,1,-12,11	ok
-1.051020	-35.306122	415	532522935644142905	709	518595930342795173	-1,1,-12,-12	-12,1,11,-12	ok
-1.051020	-34.795918	49	246752	393	741336742	-1,-2,-2,1	-12,11,11	ok
-1.051020	-34.285714	385	244291659477479627	392	741298238	-1,-3,9,11	11,11,11	ok
-1.051020	-33.775510	393	274476226087804139	377	532733739	-1,6,11,11	11,11,-11	ok
-1.051020	-33.265306	388	259286557345041735	364	259771799	-1,-10,10,11	11,-11,-10	ok
-1.051020	-32.755102	353	69041300686785800	668	69041308490274143	-1,10,-11,10	11,10,-11,10	ok
-1.051020	-32.244898	353	69041300686785800	667	69041308118679450	-1,10,-11,10	-11,10,-11,10	ok
-1.051020	-31.734694	366	133256391358893179	682	137503085306122257	-1,10,10,-11	-11,10,-11,-11	ok
-1.051020	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.051020	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.051020	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.051020	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.051020	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.051020	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.051020	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.051020	-27.653061	321	31282544843925584	625	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.051020	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.051020	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.051020	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.051020	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.051020	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.051020	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.051020	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.051020	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.051020	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.051020	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.051020	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-45.000000	47	198763	100	4917	1,-2,-3,-1	-17,-1,-1,-1	ok
-1.030612	-44.489796	52	276394	202	82996	1,-1,0,-2	16,2,3	ok
-1.030612	-43.979592	5	463	88	3797	1,-1,-1,0	-16,0,-1,-1	ok
-1.030612	-43.469388	165	10126566139	525	241138387460	1,-1,15,-1	-16,1,-1,-5	ok
-1.030612	-42.959184	80	24671798	127	11145	1,0,-2,2	15,1,-2,0	ok
-1.030612	-42.448980	4	298	41	1348	1,0,-1,0	15,0,-1,0	ok
-1.030612	-41.938776	202	936654105014	260	616576	1,0,0,5	-15,-1,-1,-2	ok
-1.030612	-41.428571	1	77	261	652625	-1,0,0,0	14,-8,-3,-1	ok
-1.030612	-40.918367	1	77	168	28413	-1,0,0,0	14,-1,-2,-1	ok
-1.030612	-40.408163	1	77	394	742338219	-1,0,0,0	-14,0,0,3	ok
-1.030612	-39.897959	3	275	463	3656535859	-1,0,-1,0	-14,-2,13,-1	ok
-1.030612	-39.387755	84	39725240	291	1911964	-1,0,2,2	13,-13,0,-2	ok
-1.030612	-38.877551	444	1032083921223735077	429	2020667780	-1,0,-13,12	13,1,-13,0	ok
-1.030612	-38.367347	167	10511412527	488	6834266303	-1,-1,-13,-2	-13,0,7,-3	ok
-1.030612	-37.857143	426	562485662851021184	721	547877236091340045	-1,-1,-1,12	-13,-1,0,12	ok
-1.030612	-37.346939							error: T SSCS does not start with ±1: [-2, -1, -3, 0]
-1.030612	-36.836735	109	796184558	242	275629	1,1,-11,-1	12,12,1,-1	ok
-1.030612	-36.326531	125	1509613876	361	245521696	1,1,-12,-1	12,-11,1,-3	ok
-1.030612	-35.816327	399	282200077876409252	524	158717385968	-1,-2,-12,11	-12,1,-12,3	ok
-1.030612	-35.306122	345	66563084335501754	695	266465458339200877	-1,2,10,10	-12,2,-11,11	ok
-1.030612	-34.795918	392	274305144025173827	393	741336742	-1,3,11,11	-12,11,11	ok
-1.030612	-34.285714	394	274533271222084889	392	741298238	-1,7,11,11	11,11,11	ok
-1.030612	-33.775510	353	69041300686785800	377	532733739	-1,10,-11,10	11,11,-11	ok
-1.030612	-33.265306	374	141867845471056952	694	259341233193586493	-1,10,11,-11	11,-11,10,11	ok
-1.030612	-32.755102	353	69041300686785800	669	69051438533200014	-1,10,-11,10	-11,-11,-11,10	ok
-1.030612	-32.244898	353	69041300686785800	667	69041308118679450	-1,10,-11,10	-11,10,-11,10	ok
-1.030612	-31.734694	366	133256391358893179	667	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-1.030612	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.030612	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.030612	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.030612	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.030612	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.030612	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.030612	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.030612	-27.653061	321	31282544843925584	625	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.030612	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.030612	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.030612	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.030612	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.030612	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.030612	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.030612	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.030612	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.030612	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.030612	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.030612	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-45.000000	537	33835806591967890529	246	299892	1,-2,4,-16	-17,-1,0,-2	ok
-1.010204	-44.489796	52	276394	170	28888	1,-1,0,-2	16,-2,-3	ok
-1.010204	-43.979592	5	463	207	84224	1,-1,-1,0	-16,0,1,1	ok
-1.010204	-43.469388	165	10126566139	82	3539	1,-1,15,-1	-16,-2,0,-1	ok
-1.010204	-42.959184	46	179099	247	327615	1,0,-2,1	15,1,0,-2	ok
-1.010204	-42.448980	4	298	310	5089616	1,0,-1,0	-15,0,0,2	ok
-1.010204	-41.938776	151	5920297703	135	13501	1,0,0,-4	-15,1,1,-1	ok
-1.010204	-41.428571	1	77	474	4926025625	-1,0,0,0	14,-4,14,0	ok
-1.010204	-40.918367	1	77	425	1953781277	-1,0,0,0	14,0,13	ok
-1.010204	-40.408163	487	3432893387886767840	536	1225541503594	-1,0,0,-14	-14,0,1,5	ok
-1.010204	-39.897959	39	72389	416	1603789903	-1,0,1,1	-14,-5,-13	ok
-1.010204	-39.387755	451	1345759773724755125	255	492502	-1,0,-6,-13	13,-13,-2,-1	ok
-1.010204	-38.877551	130	1974275702	198	70850	-1,0,-13,0	13,1,-3,0	ok
-1.010204	-38.367347	432	959091401718529760	406	1061798378	-1,-1,11,12	-13,0,-12,0	ok
-1.010204	-37.857143	422	547877210968550385	731	1007432131452335915	-1,-1,0,12	-13,-2,12,12	ok
-1.010204	-37.346939							error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.010204	-36.836735	136	2906688133	225	158742	1,-2,10,-2	12,-12,-1,-1	ok
-1.010204	-36.326531	406	299473106324117779	300	3098781	1,-2,1,-12	12,-11,-4,-1	ok
-1.010204	-35.816327	155	6607728359	443	2791053518	1,-3,-12,-2	-12,1,-12,1	ok
-1.010204	-35.306122	383	176154529060497339	388	659770952	-1,-4,-4,11	-12,7,11	ok
-1.010204	-34.795918	387	259259230223312669	698	274761556992759430	-1,9,10,11	-12,11,11,11	ok
-1.010204	-34.285714	395	274704459978073229	392	741298238	-1,10,11,11	11,11,11	ok
-1.010204	-33.775510	375	141885231769656650	377	532733739	-1,-11,11,-11	11,11,-11	ok
-1.010204	-33.265306	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-1.010204	-32.755102	353	69041300686785800	683	137520068858324757	-1,10,-11,10	-11,-11,-11,-11	ok
-1.010204	-32.244898	368	137503074817916327	667	69041308118679450	-1,10,-11,-11	-11,10,-11,10	ok
-1.010204	-31.734694	366	133256391358893179	667	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-1.010204	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.010204	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-27.653061	318	30124135089904064	625	14732317585058792	-1,9,9,-10	-10,9,-10,9	ok
-1.010204	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.010204	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.010204	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-45.000000	181	32760448433	179	40437	1,-2,15,-2	-17,-2,-2,-1	ok
-0.989796	-44.489796	52	276394	67	2246	1,-1,0,-2	16,1,-1,0	ok
-0.989796	-43.979592	22	7501	501	10055108924	1,-1,1,-1	-16,0,15,-1	ok
-0.989796	-43.469388	163	10050996869	354	129886872	1,0,15,-1	-16,-13,0,-3	ok
-0.989796	-42.959184	29	18719	97	4626	1,0,-2,-1	15,-1,-1,-1	ok
-0.989796	-42.448980	7	494	39	1297	1,0,0,-1	-15,0,-1,0	ok
-0.989796	-41.938776	2	89	119	8486	1,0,0,0	-15,-3,1,0	ok
-0.989796	-41.428571	1	77	432	2066377013	-1,0,0,0	14,2,-13,0	ok
-0.989796	-40.918367	50	248864	159	24062	-1,0,0,-2	14,0,-2,-1	ok
-0.989796	-40.408163	6	464	424	1953718768	-1,0,0,-1	-14,0,13	ok
-0.989796	-39.897959	17	4370	740	1061504863084564563	-1,0,-2,0	-14,13,-1,-13	ok
-0.989796	-39.387755	444	1032083921223735077	435	2538744370	-1,0,-13,12	13,12,13	ok
-0.989796	-38.877551	130	1974275702	737	1034087795823064960	-1,0,-13,0	13,-1,0,-13	ok
-0.989796	-38.367347	30	22365	733	1032083955705044441	-1,-1,-2,-1	-13,0,-13,12	ok
-0.989796	-37.857143	8	665	736	1032777249863076461	-1,1,-1,0	-13,-5,-13,12	ok
-0.989796	-37.346939	404	290383206684611039	411	1420578229	-1,-2,12,11	12,12,12	ok
-0.989796	-36.836735							error: T SSCS does not start with ±1: [-2, -2, -12, 1]
-0.989796	-36.326531	156	6662908201	396	1005963061	1,3,-12,-2	12,-11,-12	ok
-0.989796	-35.816327	400	282462251587543501	692	160660201840378448	1,6,-12,11	-12,-2,2,11	ok
-0.989796	-35.306122	411	519423720471201152	369	371676457	-1,10,11,-12	-12,-11,10	ok
-0.989796	-34.795918	396	274732999219284452	698	274761556992759430	-1,-11,11,11	-12,11,11,11	ok
-0.989796	-34.285714	370	137520058369471127	392	741298238	-1,-11,-11,-11	11,11,11	ok
-0.989796	-33.775510	370	137520058369471127	377	532733739	-1,-11,-11,-11	11,11,-11	ok
-0.989796	-33.265306	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.989796	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.989796	-32.244898	368	137503074817916327	682	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.989796	-31.734694	366	133256391358893179	667	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-0.989796	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-30.204082	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-29.693878	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.989796	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-28.163265	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-27.653061	318	30124135089904064	643	30124139508098357	-1,9,9,-10	-10,9,9,-10	ok
-0.989796	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-25.102041	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.989796	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.989796	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
