delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	T_scs	status
-0.540080	-39.188377	-47.841537	0.731962	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.538076	-39.188377	-48.114000	0.731460	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.536072	-39.188377	-48.346879	0.731086	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.534068	-39.188377	-48.544609	0.730919	full	1225	1009021255905833795	-1,12,12,12	ok
-0.532064	-39.188377	-46.428935	0.736665	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.530060	-39.188377	-46.859677	0.734334	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.528056	-39.188377	-47.247843	0.732544	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.526052	-39.188377	-47.593387	0.731167	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.524048	-39.188377	-47.897660	0.730124	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.522044	-39.188377	-48.162835	0.729623	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.520040	-39.188377	-48.389143	0.729249	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.518036	-39.188377	-48.580993	0.729082	full	1225	1009021255905833795	-1,12,12,12	ok
-0.516032	-39.188377	-46.059214	0.737125	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.514028	-39.188377	-46.525149	0.734331	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.512024	-39.188377	-46.947846	0.732079	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.510020	-39.188377	-47.327601	0.730289	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.508016	-39.188377	-47.665273	0.728912	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.506012	-39.188377	-47.962212	0.727997	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.504008	-39.188377	-48.219400	0.727495	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.502004	-39.188377	-48.438509	0.727328	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.500000	-39.188377	-48.622027	0.726954	full	1225	1009021255905833795	-1,12,12,12	ok
-1.500000	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.497996	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.495992	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.493988	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.491984	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.489980	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.487976	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.485972	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.483968	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.481964	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.479960	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.477956	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.475952	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.473948	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.471944	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.469940	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.467936	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.465932	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.463928	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.461924	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.459920	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.457916	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.455912	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.453908	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.451904	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.449900	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.447896	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.445892	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.443888	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.441884	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.439880	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.437876	-39.138277	-41.713170	0.819974	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-39.138277	-42.977211	0.817180	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-39.138277	-43.894965	0.818971	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.431864	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.429860	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.427856	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.425852	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.423848	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.421844	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.419840	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.417836	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.415832	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.413828	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.411824	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.409820	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.407816	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.405812	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.403808	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.401804	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.399800	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.397796	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.395792	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.393788	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.391784	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.389780	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.387776	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.385772	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.383768	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.381764	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.379760	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.377756	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.375752	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.373747	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.371743	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.369739	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.367735	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.365731	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.363727	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.361723	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.359719	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.357715	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.355711	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.353707	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.351703	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.349699	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.347695	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.345691	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.343687	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.341683	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.339679	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.337675	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.335671	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.333667	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.331663	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.329659	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.327655	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.325651	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.323647	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.321643	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.319639	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.317635	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.315631	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.313627	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0]
-1.311623	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.309619	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.307615	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.305611	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.303607	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.301603	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.299599	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.297595	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.295591	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.293587	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.291583	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.289579	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.287575	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.285571	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.283567	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.281563	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.279559	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.277555	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.275551	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.273547	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.271543	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.269539	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.267535	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.265531	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.263527	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.261523	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.259519	-39.138277							error: T SSCS does not start with ±1: [2, 0, 0, 0, 0, 0, 0]
-1.257515	-39.138277	-44.631045	0.821764	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.255511	-39.138277	-45.075057	0.819098	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.253507	-39.138277	-45.507118	0.816974	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.251503	-39.138277	-45.923978	0.815184	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.249499	-39.138277	-46.323574	0.813934	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.247495	-39.138277	-46.701125	0.814849	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.245491	-39.138277	-47.036746	0.817643	full	523	371299112589839	-1,0,0,0,-1,0,0	ok
-1.243487	-39.138277	-44.655667	0.820119	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.241483	-39.138277	-45.102160	0.817453	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.239479	-39.138277	-45.535889	0.815201	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.237475	-39.138277	-45.954998	0.813618	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.235471	-39.138277	-46.353878	0.812368	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.233467	-39.138277	-46.730164	0.813204	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.231463	-39.138277	-47.064799	0.815998	full	4249	757459070117762274886608787885825501222358868939892577	-1,0,0,0,-2,-1,2	ok
-1.229459	-39.138277	-45.125000	0.816038	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.227455	-39.138277	-45.560203	0.813786	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.225451	-39.138277	-45.980122	0.812202	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.223447	-39.138277	-46.379194	0.810953	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.221443	-39.138277	-46.755112	0.811789	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.219439	-39.138277	-47.088898	0.814582	full	694	13554438073343510	-1,0,0,-1,2,0	ok
-1.217435	-39.138277	-45.148838	0.814697	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.215431	-39.138277	-45.584574	0.812366	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.213427	-39.138277	-46.005303	0.810782	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.211423	-39.138277	-46.404565	0.809533	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.209419	-39.138277	-46.780111	0.810369	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.207415	-39.138277	-47.113048	0.813162	full	4242	273833470141492813095332853225228313368131066841809489	-1,0,0,-1,0,-1,2	ok
-1.205411	-39.138277	-45.177462	0.813321	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.203407	-39.138277	-45.613639	0.811068	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.201403	-39.138277	-46.033439	0.809485	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.199399	-39.138277	-46.431352	0.808235	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.197395	-39.138277	-46.805164	0.808944	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.195391	-39.138277	-47.137248	0.811737	full	406	35201575031810	-1,0,0,1,0,0,0	ok
-1.193387	-39.138277	-45.200469	0.811890	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.191383	-39.138277	-45.638133	0.809638	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.189379	-39.138277	-46.058739	0.808055	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.187375	-39.138277	-46.456836	0.806805	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.185371	-39.138277	-46.830269	0.807513	continued:5	1624	10296487298246453339	-1,0,0,0,0,0,-1	ok
-1.183367	-39.138277	-47.161501	0.810307	full	284	2653594019510	-1,0,0,1,1,0	ok
-1.181363	-39.138277	-45.223526	0.810455	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.179359	-39.138277	-45.662683	0.808203	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.177355	-39.138277	-46.084098	0.806619	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.175351	-39.138277	-46.482375	0.805370	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.173347	-39.138277	-46.855428	0.806078	continued:5	2701	498768035658203820272194170320	-1,0,0,0,0,0,1	ok
-1.171343	-39.138277	-47.185805	0.808872	full	726	26856276375048827	-1,0,0,2,0,1	ok
-1.169339	-39.138277	-45.250197	0.809094	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.167335	-39.138277	-45.689661	0.806970	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.165331	-39.138277	-46.109514	0.805179	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.163327	-39.138277	-46.507970	0.803930	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.161323	-39.138277	-46.880640	0.804638	continued:5	4277	5183011472602943070691271219156713490337408661837767174376952	-1,0,0,0,0,0,-3	ok
-1.159319	-39.138277	-47.210161	0.807432	full	538	481108676139005	-1,0,0,6,0,0	ok
-1.157315	-39.138277	-45.273358	0.807649	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.155311	-39.138277	-45.714325	0.805525	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.153307	-39.138277	-46.134988	0.803734	continued:5	11	2600339	-1,0,0,0,0,0	ok
-1.151303	-39.138277	-46.533621	0.802485	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.149299	-39.138277	-46.905907	0.803193	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.147295	-39.138277	-47.234571	0.805987	full	1840	141161492136233679665	-1,0,0,13,1,0	ok
-1.145291	-39.138277	-45.301069	0.806327	continued:5	1624	10296487298246453339	-1,0,0,0,0,0,-1	ok
-1.143287	-39.138277	-45.741729	0.804075	continued:5	1624	10296487298246453339	-1,0,0,0,0,0,-1	ok
-1.141283	-39.138277	-46.162954	0.802284	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.139279	-39.138277	-46.561538	0.801242	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.137275	-39.138277	-46.931227	0.801743	continued:5	2151	14730495215871488720702	-1,0,0,0,0,1,0	ok
-1.135271	-39.138277	-47.259033	0.804537	full	2891	1937911710192821373352090204925702	-1,0,-1,1,2,-3	ok
-1.133267	-39.138277	-45.327135	0.804872	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.131263	-39.138277	-45.769036	0.802620	continued:5	4258	47292757827343789120364484836490260159900503882131349589	-1,0,0,0,0,7	ok
-1.129259	-39.138277	-46.190833	0.801036	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.127255	-39.138277	-46.587303	0.799787	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.125251	-39.138277	-46.956602	0.800288	continued:5	294	3374964376952	-1,0,0,0,0,0,0	ok
-1.123246	-39.138277	-47.283550	0.803082	full	3859	1899071064247330099995108188368785860	-1,0,-1,0,-13,0	ok
-1.121242	-39.138277	-45.354046	0.803491	continued:5	831	137520069382767470	-1,0,0,0,0,-1,0	ok
-1.119238	-39.138277	-45.796257	0.801366	continued:5	831	137520069382767470	-1,0,0,0,0,-1,0	ok
-1.117234	-39.138277	-46.216487	0.799576	continued:5	178	171642627464	-1,0,0,0,1,0	ok
-1.115230	-39.138277	-46.613126	0.798327	continued:5	2701	498768035658203820272194170320	-1,0,0,0,0,0,1	ok
-1.113226	-39.138277	-46.982032	0.798828	continued:5	3951	6145092002979552226650207295191412577	-1,0,0,0,13,0	ok
-1.111222	-39.138277	-47.308121	0.801621	full	4367	11258773794318104963380675181344525092526654949583184973852363254772735	-1,0,-1,0,0,12	ok
-1.109218	-39.138277	-45.380606	0.802074	continued:5	2082	3499970946211947819920	-1,0,0,0,2,1	ok
-1.107214	-39.138277	-45.823494	0.799822	continued:5	4047	429811498186541918418617006940508114220	-1,0,0,0,0,3,0	ok
-1.105210	-39.138277	-46.245126	0.798238	continued:5	2925	4979339161825288086973952077793864	-1,0,0,0,5,2	ok
-1.103206	-39.138277	-46.640372	0.796989	continued:5	4532	20310187983993095378512093646813182216658716317918563995341808843635532378202	-1,0,0,0,0,-12,-2	ok
